subject,order,response,item,uttrID,stimulus,context,error,error_uPOS,error_class,repair,repair_uPOS,repair_class,subs_position,target,group,condition,confidence,RT,correction_category,corrected_target,target_correction_category,target_correction,only_substitution
c4a16242b1dc57f21a75a37226b1903b,74,A: And all those European countries pay all the way through college and stuff like that,751,70778,A: And all those European countries they pay all the way through college and stuff like that,A: As far as this that good or bad or what <br> But uh I was just talking to somebody else,,,,,,,,A: And all those European countries they pay all the way through college and stuff like that,7,fluent,90,414,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,12,B: Take your name and driver's license number and all that good stuff before you can buy any big ammunition. Especially for handguns,8,30849,B: Take your name and driver's license number hunter license number and all that good stuff before you can buy any big ammunition. Especially for handguns,A: Uh-huh <br> B: You have to sign a you know ,hunter,NOUN,OPEN,hunting,NOUN,OPEN,8,B: Take your name and driver's license number hunting license number and all that good stuff before you can buy any big ammunition. Especially for handguns,7,error,98,608,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,56,B: And I used to watch mystery quite a bit and things like that,535,103482,B: And I used to watch mystery quite a bit and things that,B: I'm trying to think if there's anything I do <br> I like stuff that's on Great Performances,I,PRON,CLOSED,we,PRON,CLOSED,2,B: And we used to watch mystery quite a bit and things that,7,error,78,280,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,13,B: And you know there's a lot of patients,20,43944,B: And you know there's a lot of,A: And nurses get so worn down <br> B: Uh-huh ,lot,NOUN,OPEN,number,NOUN,OPEN,6,B: And you know there's a number of,7,error,86,79,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,14,B: I mean there are some sort of inherent limits there,33,56570,B: I mean there are sort inherent limits there,A: And <br> B: Well you know but the ,sort,ADV,OPEN,some,DET,CLOSED,5,B: I mean there are some inherent limits there,7,error,83,118,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,44,A: there are some advantages to it,394,7547,A: there are some some advantages to it,A: You know it does it for you <br> So this you know,some,DET,CLOSED,definitely,ADV,OPEN,3,A: there are definitely some advantages to it,7,error,97,83,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,29,B: He never did come out of the box I don't think so,215,3272,B: He never did come in out of a box I don't think,B: No <br> in fact it's funny,did,VERB,OPEN,does,VERB,OPEN,3,B: He never does come in out of a box I don't think,7,error,84,811,corrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,97,A: And she says this is it you know,1027,60103,A: And she says this is it you know,A: And she's just great <br> In fact uh she's all upset because Galen is going to go to kindergarten next fall,,,,,,,,A: And she says this is it you know,7,fluent,79,144,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,82,B: But I think Iowa is a lot colder,847,17686,B: But I think Iowa is a lot colder,B: It's really different from Utah's weather <br> I thought Utah was cold,,,,,,,,B: But I think Iowa is a lot colder,7,fluent,99,559,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,66,B: I should think we've done enough,655,17638,B: I should think we've done enough,B: I don't know how long this conversation is supposed to go <br> but we're at about five minutes,,,,,,,,B: I should think we've done enough,7,fluent,99,303,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,28,B: So I told the judge that we weren't able to reach a verdict because we couldn't get one member of the jury to deliberate,202,53694,B: So I told the judge that we weren't unable to reach a verdict because we couldn't get one member of the jury to deliberate,B: So uh they appointed me jury foreman <br> and I uh didn't think that uh going in without deliberating allowed us to reach a verdict,weren't,VERB,OPEN,were,VERB,OPEN,8,B: So I told the judge that we were unable to reach a verdict because we couldn't get one member of the jury to deliberate,7,error,80,76,corrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,69,B: You can't come in afterward and really be successful or economical at it,691,13619,B: You can't come in afterward and really be successful or economical at it,B: I think it's like uh back east <br> You had to start your public transportation when you started your cities,,,,,,,,B: You can't come in afterward and really be successful or economical at it,7,fluent,84,229,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,48,A: But it was really fabulous,443,34948,A: But it was really fabulous,B: Uh-huh <br> A: If you don't like wildlife it's probably not of interest ,it,PRON,CLOSED,that,DET,CLOSED,2,A: But that was really fabulous,7,error,81,104,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,37,B: the only thing we have is to pay off our automobile loan and our house payment,311,87296,B: the only thing we have it to pay off is our automobile loan and our house payment,B: Free <br> Yeah,our,PRON,CLOSED,a,DET,CLOSED,11,B: the only thing we have it to pay off is a automobile loan and our house payment,7,error,99,167,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,80,A: And my son plays football,823,89178,A: And my son plays football,A: My kids are involved in sports <br> My daughter has played basketball for six years,,,,,,,,A: And my son plays football,7,fluent,99,552,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,16,A: Um but now they can barely scold the children for something you know without getting sued,57,14132,A: Um but now they can barely scold the children for something you know without getting sued,A: I mean you pulled stunts like that and you were down at the principal's office and usually bending over to get five of the best <br> B: Yeah ,now,ADV,OPEN,nowadays,ADV,OPEN,3,A: Um but nowadays they can barely scold the children for something you know without getting sued,7,error,99,432,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,35,B: Uh and the cost of living around here is so high,287,84850,B: Uh and the cost of living around here is so high,B: It has one of the best school systems in the country <br> A: Uh-huh ,and,CC,CLOSED,because,ADP,CLOSED,2,B: Uh because the cost of living around here is so high,7,error,99,311,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,62,A: What they do is they have uh three judges basically,607,98700,A: What they do is they have uh three judges basically,A: I lived in Germany <br> and in Germany they don't have the jury system,,,,,,,,A: What they do is they have uh three judges basically,7,fluent,78,607,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,15,A: Uh others don't know what they want to do,45,21997,A: Uh others don't know what they want to do,A: Sometimes it's to help support college you know the money <br> B: Uh-huh ,others,NOUN,OPEN,people,NOUN,OPEN,2,A: Uh people don't know what they want to do,7,error,80,159,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,83,B: He was the boy  and it sounds like you're really up on this,859,81280,B: He was boy it sounds like you're really up on this,B: Because we go all the time <br> the guy I was talking to never goes,,,,,,,,B: He was boy it sounds like you're really up on this,7,fluent,78,301,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,38,A: don't they go for a walk on the beach at night?,323,81445,A: don't they go for a walk on the beach at night,B: Uh-huh <br> A: Well it's a big tourist town you know ,they,PRON,CLOSED,people,NOUN,OPEN,2,A: don't people go for a walk on the beach at night,7,error,92,112,corrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,89,A: And it went well now you tell me,931,39928,A: And I went well now you tell me,A: And she says well those are goingto die just the first frost <br> she said you should have done pansies,,,,,,,,A: And I went well now you tell me,7,fluent,93,95,corrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,50,A: But uh there would be things like how to be successful and sort of talking to yourself. You know getting your gear to uh sort of pull yourself up by your boot straps and do what you really want to do. Convincing you that you need to get on with it,466,98639,A: But uh they would be things on like how to be successful and sort of talking to yourself. You know getting your in gear to uh sort of pull yourself up by your boot straps and do what you really want to do. Convincing you that you need to get on with it,A: Well I don't know um <br> I uh have attended some seminars that had some tapes that went with them but uh I guess not so much books although they sometimes have manuals and things,your,PRON,CLOSED,yourself,PRON,CLOSED,22,A: But uh they would be things on like how to be successful and sort of talking to yourself. You know getting yourself in gear to uh sort of pull yourself up by your boot straps and do what you really want to do. Convincing you that you need to get on with it,7,error,87,88,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,90,B: And then of course the bottom fell out,943,98562,B: And then of course the bottom fell out,B: They were in very good financials at first <br> and uh that's part of the reason he became a nominee is because things went so well,,,,,,,,B: And then of course the bottom fell out,7,fluent,99,86,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,85,A: I guess there are two basic teams that I seem to follow every year,883,2571,A: I guess there are two basic teams that I seem to follow every year,A: Uh I don't know <br> I'm not a real great football follower,,,,,,,,A: I guess there are two basic teams that I seem to follow every year,7,fluent,99,452,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,94,A: She really was not aware of what she was doing,991,28678,A: She really was not aware of what she was doing,A: And I guess there was not a name for what she had at that time <br> but I guess Alzheimer's would come as close as anything,,,,,,,,A: She really was not aware of what she was doing,7,fluent,99,109,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,96,A: And both of them and I had as much fascination of the background music I think going on as I did to the theme of the shows,1015,16128,A: And both of them I had as much fascination of the background music I think going on as I did to the theme of the shows,A: Uh and I found that I really like CHINA BEACH <br> and I particularly like TOUR OF DUTY,,,,,,,,A: And both of them I had as much fascination of the background music I think going on as I did to the theme of the shows,7,fluent,78,103,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,59,A: And uh the uh properties people came in with all good cardboard boxes. Not the cheap ones of course. And packed everything up and moved them and left them lying around,571,54297,A: And uh the uh properties people came in with all good cardboard boxes. Not the cheap ones of course. And packed everything up and moved them and left them lying around I,A: Well the last time <br> uh someone moved offices in my building,all,DET,CLOSED,the,DET,CLOSED,10,A: And uh the uh properties people came in with the good cardboard boxes. Not the cheap ones of course. And packed everything up and moved them and left them lying around I,7,error,64,209,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,73,A: And uh then I had to do some volunteer work here in Tyler Texas,739,43861,A: And uh then I had to do some volunteer work here in Tyler Texas,A: And it was uh more like a funeral home <br> I always joked around about it being a funeral home and not really a nursing home,,,,,,,,A: And uh then I had to do some volunteer work here in Tyler Texas,7,fluent,99,176,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,71,A: People don't tend to knock,715,27085,A: People don't tend to knock,A: Um so there's not <br> I mean doors don't have latches on them,,,,,,,,A: People don't tend to knock,7,fluent,99,394,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,55,A: It taken them ten minutes at a time,523,23185,A: It's taken them ten minutes at a time,B: Finding a taker <br> A: So it sounds ,ten,CD,CLOSED,fifteen,CD,CLOSED,4,A: It's taken them fifteen minutes at a time,7,error,99,192,corrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,72,B: If you go in and buy anything they want to take your phone number,727,18767,B: If you go in and buy anything they want your phone number,B: Well that's the thing I hated too about uh Radio Shack <br> A: How did Radio Shack work,,,,,,,,B: If you go in and buy anything they want your phone number,7,fluent,84,109,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,95,B: I heard the audio portion on the radio in the car,1003,63677,B: I heard the audio portion on the radio in the car,B: It does so fast <br> I heard it on the radio,,,,,,,,B: I heard the audio portion on the radio in the car,7,fluent,90,560,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,27,A: So you worked out how to solve your problems on your own,190,88884,A: So you worked how to solve your problems on your own,B: And <br> A: Right ,worked,VERB,OPEN,learned,VERB,OPEN,3,A: So you learned how to solve your problems on your own,7,error,95,553,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,42,B: so I don't go there as much,370,419,B: so I don't go there that much,B: And she never wanted us show up there <br> A: Oh ,I,PRON,CLOSED,we,PRON,CLOSED,2,B: so we don't go there that much,7,error,84,368,corrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,91,B: So that's how she started,955,16977,B: So that's how she started,B: And she had to earn money for it <br> and she was too young to baby-sit,,,,,,,,B: So that's how she started,7,fluent,91,1814,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,21,B: And uh I was giving my boss a hard time because I kept waiting for my name to come up you know,118,107919,B: And uh I was giving my boss a hard time because I kept waiting for my name to came up you know,B: In fact we've had the policy on just the random testing now for a couple years <br> A: Uh-huh ,came,VERB,OPEN,come,VERB,OPEN,19,B: And uh I was giving my boss a hard time because I kept waiting for my name to come up you know,7,error,97,653,corrected,TRUE,corrected2target,come,TRUE
c4a16242b1dc57f21a75a37226b1903b,46,A: My husband bought it for me when my daughter was born three months ago,418,79998,A: My husband bought it for me when my daughter was born three months ago,B: Well I'm going to have to get some <br> A: I had one ,three,CD,CLOSED,four,CD,CLOSED,12,A: My husband bought it for me when my daughter was born four months ago,7,error,99,208,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,93,A: And he told us it was a completely new roof,979,23536,A: And he told us it was a completely new roof,B: I don't know what it is off hand <br> A: Well he's got seven layers of shingles up there,,,,,,,,A: And he told us it was a completely new roof,7,fluent,99,263,uncorrected,FALSE,n/a,n/a,TRUE
c4a16242b1dc57f21a75a37226b1903b,87,A: I mean they had about a thousand collectors I guess,907,39572,A: I mean they have about a thousand collectors I guess,A: It was Zales jewelry in fact <br> And uh a whole bunch of peop-,,,,,,,,A: I mean they have about a thousand collectors I guess,7,fluent,99,376,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,60,B: We moved to Dallas about a year ago,583,76491,B: We moved to Dallas about a year ago,B: Well I used to  <br> I don't have the equipment here,,,,,,,,B: We moved to Dallas about a year ago,7,fluent,99,341,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,51,B: Depending upon the field I know there are some fields where a person should go to the school all four years,478,42645,B: Depending upon the field I know there are some fields which a person should go to the school all four years,B: Yeah uh <br> do you feel that the um,the,DET,CLOSED,that,DET,CLOSED,17,B: Depending upon the field I know there are some fields which a person should go to that school all four years,7,error,99,252,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,86,A: And most of the engine parts seem to be,895,74719,A: And most of the engine parts seem to be,A: But it's got the hardest combination of uh metric <br> and most of the body parts seem to be metric,,,,,,,,A: And most of the engine parts seem to be,7,fluent,99,439,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,87,A: I mean they have about a thousand collectors I guess,907,39572,A: I mean they have about a thousand collectors I guess,A: It was Zales jewelry in fact <br> And uh a whole bunch of peop-,,,,,,,,A: I mean they have about a thousand collectors I guess,7,fluent,99,238,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,18,B: Or have you read any good novels lately,81,36986,B: Or do you read any good novels lately,B: Uh what oth- <br> is that just the only type of reading you've been doing,do,VERB,OPEN,have,VERB,OPEN,2,B: Or have you read any good novels lately,7,error,99,217,corrected,TRUE,corrected2target,have,TRUE
b31c9955e306ca9cbcf51abb360a8513,47,A: Not as in depth as I used to because their articles seem to be getting even longer and longer,431,79670,A: Not as in depth as I used to because they articles seem to be getting even longer and longer,A: I forgot that <br> I read the WALL STREET JOURNAL,they,PRON,CLOSED,their,PRON,CLOSED,10,A: Not as in depth as I used to because their articles seem to be getting even longer and longer,7,error,99,8380,corrected,TRUE,corrected2target,their,TRUE
b31c9955e306ca9cbcf51abb360a8513,45,A: And some of the really nice ones that really take care of their people are so expensive Because they can afford to hire the people that are really going to care for the elderly,406,43910,A: And some of the really nice ones that really take care of their people are so expensive Because they can afford to hire the people that are really going to care for the older,A: Uh-huh <br> It sure is,Because,ADP,CLOSED,cause,ADP,CLOSED,18,A: And some of the really nice ones that really take care of their people are so expensive cause they can afford to hire the people that are really going to care for the older,7,error,99,218,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,54,A: But they were both feeling so guilty about enjoying this chili after seeing that,512,42435,A: But she were both feeling so guilty about enjoying this chili after seeing that,B: Yeah <br> it's not,she,PRON,CLOSED,we,PRON,CLOSED,2,A: But we were both feeling so guilty about enjoying this chili after seeing that,7,error,99,160,corrected,TRUE,corrected2alt,they,TRUE
b31c9955e306ca9cbcf51abb360a8513,58,A: And if it's criminal cases we can't put them in jail because there's no room left,559,67552,A: And if it's criminal cases we can't put them in jail because there's no room left,B: And we already have too many lawyers as it is <br> A: Yeah ,we,PRON,CLOSED,you,PRON,CLOSED,6,A: And if it's criminal cases you can't put them in jail because there's no room left,7,error,99,270,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,90,B: And then of course the bottom fell out,943,98562,B: And then of course the bottom fell out,B: They were in very good financials at first <br> and uh that's part of the reason he became a nominee is because things went so well,,,,,,,,B: And then of course the bottom fell out,7,fluent,59,83,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,23,B: I think if you're going into like uh law or medicine a very particular very specific field even engineering you can get a lot of the requirements at a public um institution,142,42680,B: I think if you're going into like uh law or medicine a very particular very specific field even engineering you can get a lot of the requirements at a public um institution,B: I I think that I've noticed that <br> I have a friend,get,VERB,OPEN,meet,VERB,OPEN,22,B: I think if you're going into like uh law or medicine a very particular very specific field even engineering you can meet a lot of the requirements at a public um institution,7,error,99,223,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,74,A: And all those European countries they pay all the way through college and stuff like that,751,70778,A: And all those European countries they pay all the way through college and stuff like that,A: As far as this that good or bad or what <br> But uh I was just talking to somebody else,,,,,,,,A: And all those European countries they pay all the way through college and stuff like that,7,fluent,99,362,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,78,B: And Baylor has a band camp,799,12570,B: And Baylor has a band camp,B: And uh you know having gone to the University of Minnesota I know what a big university is like <br> And uh one thing that I did this summer which I thought might benefit both my daughters is my youngest daughter got involved in band,,,,,,,,B: And Baylor has a band camp,7,fluent,99,496,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,65,B: Is it cayenne pepper you mean,643,102650,B: Is it cayenne pepper you mean,A: Now you can either use you know the kind that comes in the little can <br> or you can just get some you know regular red peppers,,,,,,,,B: Is it cayenne pepper you mean,7,fluent,99,435,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,67,A: The biggest problem is they have no accountability for what they're doing,667,23236,A: The biggest part is they have no accountability for what they're doing,A: Well I really think the biggest problem <br> and then the Taft-Rudman Act is supposed to help that,,,,,,,,A: The biggest part is they have no accountability for what they're doing,7,fluent,80,1184,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,68,A: Are you working on your um Bachelor's degree,679,47872,A: Are you working on your um Bachelor's degree,A: Oh are you enjoying it <br> B: Um well it's a lot of work,,,,,,,,A: Are you working on your um Bachelor's degree,7,fluent,99,661,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,59,A: And uh the uh properties people came in with all good cardboard boxes. Not the cheap ones of course. And packed everything up and moved them and left them lying around me,571,54297,A: And uh the uh properties people came in with all good cardboard boxes. Not the cheap ones of course. And packed everything up and moved them and left them lying around I,A: Well the last time <br> uh someone moved offices in my building,all,DET,CLOSED,the,DET,CLOSED,10,A: And uh the uh properties people came in with the good cardboard boxes. Not the cheap ones of course. And packed everything up and moved them and left them lying around I,7,error,99,242,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,24,B: Not you know the bouncy you know sing along kinds but some of the old ones that,154,47559,B: Not you know the bouncy you know sing along kind but some of the old ones that,B: I have not seen as many of hers <br> A: Well hers are so involved ,so,ADV,OPEN,such,DET,CLOSED,3,B: Not you such the bouncy you know sing along kind but some of the old ones that,7,error,86,538,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,53,A: Well I am not at home a lot,500,9491,A: Well I am not a home a lot,A: Well same here <br> B: Or ,a,DET,CLOSED,at,ADP,CLOSED,5,A: Well I am not at home a lot,7,error,99,329,corrected,TRUE,corrected2target,at,TRUE
b31c9955e306ca9cbcf51abb360a8513,41,B: I mean in the places where uh like the economy is really bad they might you know be more tempted to quit school and get jobs and that kind of thing because they need the you know money to put food on the table and stuff like that More than they would you know in areas where they,358,56988,B: I mean in the places where uh like the economy is really bad they might you know be more tempted to quit school and get jobs and that kind of thing because they need the you know money to put food on the table and stuff like that More than they would you know in areas where they,B: Yeah <br> And I'm also,the,DET,CLOSED,those,DET,CLOSED,4,B: I mean in those places where uh like the economy is really bad they might you know be more tempted to quit school and get jobs and that kind of thing because they need the you know money to put food on the table and stuff like that More than they would you know in areas where they,7,error,99,223,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,82,B: But I think Iowa is a lot colder,847,17686,B: But I think Iowa is a lot colder,B: It's really different from Utah's weather <br> I thought Utah was cold,,,,,,,,B: But I think Iowa is a lot colder,7,fluent,99,320,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,22,B: So we just said the other night it wouldn't be too difficult to live without red meat,130,37629,B: So we just said the other night it wouldn't be too difficult to be without red meat,B: And we do eat a lot of pasta <br> A: Yeah ,be,VERB,OPEN,do,VERB,OPEN,14,B: So we just said the other night it wouldn't be too difficult to do without red meat,7,error,84,939,corrected,TRUE,corrected2alt,live,TRUE
b31c9955e306ca9cbcf51abb360a8513,50,A: But uh they would be things on like how to be successful and sort of talking to yourself. You know getting you in gear to uh sort of pull yourself up by your boot straps and do what you really want to do. Convincing you that you need to get on with it,466,98639,A: But uh they would be things on like how to be successful and sort of talking to yourself. You know getting your in gear to uh sort of pull yourself up by your boot straps and do what you really want to do. Convincing you that you need to get on with it,A: Well I don't know um <br> I uh have attended some seminars that had some tapes that went with them but uh I guess not so much books although they sometimes have manuals and things,your,PRON,CLOSED,yourself,PRON,CLOSED,22,A: But uh they would be things on like how to be successful and sort of talking to yourself. You know getting yourself in gear to uh sort of pull yourself up by your boot straps and do what you really want to do. Convincing you that you need to get on with it,7,error,84,277,corrected,TRUE,corrected2alt,you,TRUE
b31c9955e306ca9cbcf51abb360a8513,57,B: Well so that's another thing that has to adapt is you know the father's attitudes about you know whose job is this,547,28272,B: Well so that's another thing that has to adapt is you know the father's attitudes about you know who job is this,B: Yeah <br> A: It's going to have to be both ,who,PRON,CLOSED,whose,PRON,CLOSED,19,B: Well so that's another thing that has to adapt is you know the father's attitudes about you know whose job is this,7,error,99,158,corrected,TRUE,corrected2target,whose,TRUE
b31c9955e306ca9cbcf51abb360a8513,40,B: so he grew up like in the late fifties and you know when they had that Elvis Presley music and stuff like that And that kind of rock and roll,347,58431,B: so he grew up like in the late fifties and you know when they had that Elvis Presley music and stuff like that And that kind of rock and roll,B: And he's always liked it <br> and you know he's probably about fifty-three years old now,that,DET,CLOSED,the,DET,CLOSED,16,B: so he grew up like in the late fifties and you know when they had the Elvis Presley music and stuff like that And that kind of rock and roll,7,error,99,585,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,91,B: So that's how she started,955,16977,B: So that's how she started,B: And she had to earn money for it <br> and she was too young to baby-sit,,,,,,,,B: So that's how she started,7,fluent,99,419,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,96,A: And both of them I had as much fascination of the background music I think going on as I did with the theme of the shows,1015,16128,A: And both of them I had as much fascination of the background music I think going on as I did to the theme of the shows,A: Uh and I found that I really like CHINA BEACH <br> and I particularly like TOUR OF DUTY,,,,,,,,A: And both of them I had as much fascination of the background music I think going on as I did to the theme of the shows,7,fluent,99,1276,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,32,B: He's not the liability that he used to be,251,9909,B: He's not a liability that he used to be,A: Oh yes <br> Okay,a,DET,CLOSED,the,DET,CLOSED,3,B: He's not the liability that he used to be,7,error,99,247,corrected,TRUE,corrected2target,the,TRUE
b31c9955e306ca9cbcf51abb360a8513,20,B: And I have no problem with uh a certain uh floor level that's a standard uh that everybody uh ought to be able to have,106,91962,B: And I have no problem with uh a certain uh floor level that's a standard uh that everybody uh ought to be able to have,B: And now even the money that's been raised for the local districts is going to be siphoned off and sent to other parts of the state <br> That's right,floor,NOUN,OPEN,minimum,ADJ,OPEN,11,B: And I have no problem with uh a certain uh minimum level that's a standard uh that everybody uh ought to be able to have,7,error,7,996,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,26,A: Well when they meant the topic you know of what's wrong with the public schools my first impression was it isn't really what's wrong with the public schools,178,12721,A: Well when they meant the topic you know of what's wrong with the public schools my first impulse was it isn't really what's wrong with the public schools,A: But the most important thing is still you know getting your education <br> B: Your education ,meant,VERB,OPEN,said,VERB,OPEN,4,A: Well when they said the topic you know of what's wrong with the public schools my first impulse was it isn't really what's wrong with the public schools,7,error,56,683,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,79,A: And it's always the same man,811,72967,A: And it's always the same man,A: And it's very hard for me <br> because you know it's like you grow up to be twenty years old,,,,,,,,A: And it's always the same man,7,fluent,99,689,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,73,A: And uh then I had to do some volunteer work here in Tyler Texas,739,43861,A: And uh then I had to do some volunteer work here in Tyler Texas,A: And it was uh more like a funeral home <br> I always joked around about it being a funeral home and not really a nursing home,,,,,,,,A: And uh then I had to do some volunteer work here in Tyler Texas,7,fluent,99,395,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,38,A: don't they go for a walk on the beach at night,323,81445,A: don't they go for a walk on the beach at night,B: Uh-huh <br> A: Well it's a big tourist town you know ,they,PRON,CLOSED,people,NOUN,OPEN,2,A: don't people go for a walk on the beach at night,7,error,88,879,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,55,A: It's taken them ten minutes at a time,523,23185,A: It's taken them ten minutes at a time,B: Finding a taker <br> A: So it sounds ,ten,CD,CLOSED,fifteen,CD,CLOSED,4,A: It's taken them fifteen minutes at a time,7,error,99,476,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,15,A: Uh others don't know what they want to do,45,21997,A: Uh others don't know what they want to do,A: Sometimes it's to help support college you know the money <br> B: Uh-huh ,others,NOUN,OPEN,people,NOUN,OPEN,2,A: Uh people don't know what they want to do,7,error,99,528,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,95,B: I heard the audio portion on the radio in the car,1003,63677,B: I heard the audio portion on the radio in the car,B: It does so fast <br> I heard it on the radio,,,,,,,,B: I heard the audio portion on the radio in the car,7,fluent,99,266,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,28,B: So I told the judge that we weren't able to reach a verdict because we couldn't get one member of the jury to deliberate,202,53694,B: So I told the judge that we weren't unable to reach a verdict because we couldn't get one member of the jury to deliberate,B: So uh they appointed me jury foreman <br> and I uh didn't think that uh going in without deliberating allowed us to reach a verdict,weren't,VERB,OPEN,were,VERB,OPEN,8,B: So I told the judge that we were unable to reach a verdict because we couldn't get one member of the jury to deliberate,7,error,99,391,corrected,FALSE,n/a,n/a,TRUE
